strategy,group,name,trades,avg_profit_pct,tot_profit_usdt,tot_profit_pct,sharpe,profit_factor,max_drawdown_pct,win_rate,cagr,sortino,params
V6_E5_P013,group_e5_leverage,"E5 lev low=6 high=4 th=0.5",1065,0.5701,6071.582,607.16,0.95,1.35,12.92,31.9,36.83,3.59,"{""low_vol_lev"":6,""high_vol_lev"":4,""threshold"":0.5}"
V6_E5_P014,group_e5_leverage,"E5 lev low=6 high=4 th=0.7",1078,0.5984,6450.395,645.04,0.97,1.35,14.34,31.5,37.98,3.80,"{""low_vol_lev"":6,""high_vol_lev"":4,""threshold"":0.7}"
V6_E5_P015,group_e5_leverage,"E5 lev low=6 high=4 th=0.8",1084,0.6411,6950.006,695.00,0.98,1.35,14.98,31.5,39.42,3.67,"{""low_vol_lev"":6,""high_vol_lev"":4,""threshold"":0.8}"
V6_E6_P001,group_e6_mtf_dc,"E6 4H-DC=10 brk=True atr=0.0",971,0.8639,8388.23,838.82,1.06,1.48,8.43,31.7,43.19,3.49,"{""dc_4h"":10,""require_breakout"":true,""atr_mult_4h"":0.0}"
V6_E6_P002,group_e6_mtf_dc,"E6 4H-DC=10 brk=True atr=0.3",869,0.7763,6745.679,674.57,0.91,1.44,10.45,31.8,38.84,3.24,"{""dc_4h"":10,""require_breakout"":true,""atr_mult_4h"":0.3}"
V6_E6_P003,group_e6_mtf_dc,"E6 4H-DC=10 brk=False atr=0.0",971,0.8639,8388.23,838.82,1.06,1.48,8.43,31.7,43.19,3.49,"{""dc_4h"":10,""require_breakout"":false,""atr_mult_4h"":0.0}"
V6_E6_P004,group_e6_mtf_dc,"E6 4H-DC=10 brk=False atr=0.3",971,0.8639,8388.23,838.82,1.06,1.48,8.43,31.7,43.19,3.49,"{""dc_4h"":10,""require_breakout"":false,""atr_mult_4h"":0.3}"
V6_E6_P005,group_e6_mtf_dc,"E6 4H-DC=14 brk=True atr=0.0",924,0.621,5737.648,573.76,0.92,1.40,11.75,31.3,35.77,3.25,"{""dc_4h"":14,""require_breakout"":true,""atr_mult_4h"":0.0}"
V6_E6_P006,group_e6_mtf_dc,"E6 4H-DC=14 brk=True atr=0.3",814,0.501,4078.228,407.82,0.74,1.35,10.48,30.6,29.76,3.01,"{""dc_4h"":14,""require_breakout"":true,""atr_mult_4h"":0.3}"
V6_E6_P007,group_e6_mtf_dc,"E6 4H-DC=14 brk=False atr=0.0",924,0.621,5737.648,573.76,0.92,1.40,11.75,31.3,35.77,3.25,"{""dc_4h"":14,""require_breakout"":false,""atr_mult_4h"":0.0}"
V6_E6_P008,group_e6_mtf_dc,"E6 4H-DC=14 brk=False atr=0.3",924,0.621,5737.648,573.76,0.92,1.40,11.75,31.3,35.77,3.25,"{""dc_4h"":14,""require_breakout"":false,""atr_mult_4h"":0.3}"
V6_E6_P009,group_e6_mtf_dc,"E6 4H-DC=20 brk=True atr=0.0",868,0.5453,4732.793,473.28,0.82,1.37,9.37,30.8,32.30,3.26,"{""dc_4h"":20,""require_breakout"":true,""atr_mult_4h"":0.0}"
V6_E6_P010,group_e6_mtf_dc,"E6 4H-DC=20 brk=True atr=0.3",752,0.5401,4061.772,406.18,0.71,1.37,9.87,30.5,29.69,2.94,"{""dc_4h"":20,""require_breakout"":true,""atr_mult_4h"":0.3}"
V6_E6_P011,group_e6_mtf_dc,"E6 4H-DC=20 brk=False atr=0.0",868,0.5453,4732.793,473.28,0.82,1.37,9.37,30.8,32.30,3.26,"{""dc_4h"":20,""require_breakout"":false,""atr_mult_4h"":0.0}"
V6_E6_P012,group_e6_mtf_dc,"E6 4H-DC=20 brk=False atr=0.3",868,0.5453,4732.793,473.28,0.82,1.37,9.37,30.8,32.30,3.26,"{""dc_4h"":20,""require_breakout"":false,""atr_mult_4h"":0.3}"
V6_E6_P013,group_e6_mtf_dc,"E6 4H-DC=30 brk=True atr=0.0",820,0.6186,5072.277,507.23,0.78,1.37,15.14,31.0,33.53,3.04,"{""dc_4h"":30,""require_breakout"":true,""atr_mult_4h"":0.0}"
V6_E6_P014,group_e6_mtf_dc,"E6 4H-DC=30 brk=True atr=0.3",701,0.6114,4285.927,428.59,0.69,1.39,15.29,31.0,30.59,2.82,"{""dc_4h"":30,""require_breakout"":true,""atr_mult_4h"":0.3}"
V6_E6_P015,group_e6_mtf_dc,"E6 4H-DC=30 brk=False atr=0.0",820,0.6186,5072.277,507.23,0.78,1.37,15.14,31.0,33.53,3.04,"{""dc_4h"":30,""require_breakout"":false,""atr_mult_4h"":0.0}"
V6_E6_P016,group_e6_mtf_dc,"E6 4H-DC=30 brk=False atr=0.3",820,0.6186,5072.277,507.23,0.78,1.37,15.14,31.0,33.53,3.04,"{""dc_4h"":30,""require_breakout"":false,""atr_mult_4h"":0.3}"
V6_E7_P001,group_e7_dyn_atr,"E7 dynATR low=0.3 high=0.8 th=0.5",1055,0.623,6572.605,657.26,0.91,1.34,21.99,30.2,38.34,3.43,"{""low_mult"":0.3,""high_mult"":0.8,""threshold"":0.5}"
V6_E7_P002,group_e7_dyn_atr,"E7 dynATR low=0.3 high=0.8 th=0.6",1094,0.6766,7402.081,740.21,0.95,1.35,21.97,30.3,40.66,3.43,"{""low_mult"":0.3,""high_mult"":0.8,""threshold"":0.6}"
V6_E7_P003,group_e7_dyn_atr,"E7 dynATR low=0.3 high=0.8 th=0.7",1144,0.7369,8429.625,842.96,1.01,1.36,12.46,30.3,43.29,3.57,"{""low_mult"":0.3,""high_mult"":0.8,""threshold"":0.7}"
V6_E7_P004,group_e7_dyn_atr,"E7 dynATR low=0.3 high=0.8 th=0.8",1186,0.6638,7872.982,787.30,1.01,1.34,13.64,29.9,41.90,3.50,"{""low_mult"":0.3,""high_mult"":0.8,""threshold"":0.8}"
V6_E7_P005,group_e7_dyn_atr,"E7 dynATR low=0.4 high=0.8 th=0.5",1027,0.6199,6366.05,636.61,0.88,1.34,20.52,30.4,37.73,3.31,"{""low_mult"":0.4,""high_mult"":0.8,""threshold"":0.5}"
V6_E7_P006,group_e7_dyn_atr,"E7 dynATR low=0.4 high=0.8 th=0.6",1058,0.6691,7078.662,707.87,0.91,1.35,20.12,30.4,39.78,3.30,"{""low_mult"":0.4,""high_mult"":0.8,""threshold"":0.6}"
V6_E7_P007,group_e7_dyn_atr,"E7 dynATR low=0.4 high=0.8 th=0.7",1093,0.7242,7915.061,791.51,0.96,1.35,19.60,30.6,42.01,3.44,"{""low_mult"":0.4,""high_mult"":0.8,""threshold"":0.7}"
V6_E7_P008,group_e7_dyn_atr,"E7 dynATR low=0.4 high=0.8 th=0.8",1130,0.648,7322.114,732.21,0.95,1.34,12.41,30.1,40.45,3.36,"{""low_mult"":0.4,""high_mult"":0.8,""threshold"":0.8}"
V6_E7_P009,group_e7_dyn_atr,"E7 dynATR low=0.3 high=1.0 th=0.5",913,0.381,3478.339,347.83,0.67,1.28,24.29,29.4,27.17,2.86,"{""low_mult"":0.3,""high_mult"":1.0,""threshold"":0.5}"
V6_E7_P010,group_e7_dyn_atr,"E7 dynATR low=0.3 high=1.0 th=0.6",966,0.4433,4281.757,428.18,0.73,1.29,23.42,29.5,30.58,2.93,"{""low_mult"":0.3,""high_mult"":1.0,""threshold"":0.6}"
V6_E7_P011,group_e7_dyn_atr,"E7 dynATR low=0.3 high=1.0 th=0.7",1038,0.4939,5126.497,512.65,0.83,1.31,27.12,29.7,33.72,3.23,"{""low_mult"":0.3,""high_mult"":1.0,""threshold"":0.7}"
V6_E7_P012,group_e7_dyn_atr,"E7 dynATR low=0.3 high=1.0 th=0.8",1099,0.4235,4653.759,465.38,0.81,1.28,26.10,29.1,32.01,3.19,"{""low_mult"":0.3,""high_mult"":1.0,""threshold"":0.8}"
V6_E7_P013,group_e7_dyn_atr,"E7 dynATR low=0.5 high=1.0 th=0.5",856,0.3798,3251.491,325.15,0.64,1.28,20.08,29.6,26.11,2.74,"{""low_mult"":0.5,""high_mult"":1.0,""threshold"":0.5}"
V6_E7_P014,group_e7_dyn_atr,"E7 dynATR low=0.5 high=1.0 th=0.6",887,0.4858,4308.684,430.87,0.72,1.32,16.94,30.1,30.68,2.90,"{""low_mult"":0.5,""high_mult"":1.0,""threshold"":0.6}"
V6_E7_P015,group_e7_dyn_atr,"E7 dynATR low=0.5 high=1.0 th=0.7",934,0.5606,5236.213,523.62,0.83,1.35,20.24,30.5,34.10,3.27,"{""low_mult"":0.5,""high_mult"":1.0,""threshold"":0.7}"
V6_E7_P016,group_e7_dyn_atr,"E7 dynATR low=0.5 high=1.0 th=0.8",982,0.4746,4660.408,466.04,0.79,1.30,22.14,29.9,32.03,3.19,"{""low_mult"":0.5,""high_mult"":1.0,""threshold"":0.8}"
V6_E8_P001,group_e8_adaptive_trail,"E8 trail base=0.03 tight=0.01 bars=24",1365,-0.0679,-926.274,-92.63,-12.42,0.01,92.63,1.0,-34.16,-13.27,"{""base_trail"":0.03,""tight_trail"":0.01,""transition_bars"":24}"
V6_E8_P002,group_e8_adaptive_trail,"E8 trail base=0.03 tight=0.01 bars=40",1365,-0.0679,-926.274,-92.63,-12.42,0.01,92.63,1.0,-34.16,-13.27,"{""base_trail"":0.03,""tight_trail"":0.01,""transition_bars"":40}"
V6_E8_P003,group_e8_adaptive_trail,"E8 trail base=0.03 tight=0.01 bars=56",1365,-0.0679,-926.274,-92.63,-12.42,0.01,92.63,1.0,-34.16,-13.27,"{""base_trail"":0.03,""tight_trail"":0.01,""transition_bars"":56}"
V6_E8_P004,group_e8_adaptive_trail,"E8 trail base=0.03 tight=0.01 bars=80",1365,-0.0679,-926.274,-92.63,-12.42,0.01,92.63,1.0,-34.16,-13.27,"{""base_trail"":0.03,""tight_trail"":0.01,""transition_bars"":80}"
V6_E8_P005,group_e8_adaptive_trail,"E8 trail base=0.03 tight=0.015 bars=24",1365,-0.0679,-926.274,-92.63,-12.42,0.01,92.63,1.0,-34.16,-13.27,"{""base_trail"":0.03,""tight_trail"":0.015,""transition_bars"":24}"
V6_E8_P006,group_e8_adaptive_trail,"E8 trail base=0.03 tight=0.015 bars=40",1365,-0.0679,-926.274,-92.63,-12.42,0.01,92.63,1.0,-34.16,-13.27,"{""base_trail"":0.03,""tight_trail"":0.015,""transition_bars"":40}"
V6_E8_P007,group_e8_adaptive_trail,"E8 trail base=0.03 tight=0.015 bars=56",1365,-0.0679,-926.274,-92.63,-12.42,0.01,92.63,1.0,-34.16,-13.27,"{""base_trail"":0.03,""tight_trail"":0.015,""transition_bars"":56}"
V6_E8_P008,group_e8_adaptive_trail,"E8 trail base=0.03 tight=0.015 bars=80",1365,-0.0679,-926.274,-92.63,-12.42,0.01,92.63,1.0,-34.16,-13.27,"{""base_trail"":0.03,""tight_trail"":0.015,""transition_bars"":80}"
V6_E8_P009,group_e8_adaptive_trail,"E8 trail base=0.03 tight=0.02 bars=24",1365,-0.0679,-926.274,-92.63,-12.42,0.01,92.63,1.0,-34.16,-13.27,"{""base_trail"":0.03,""tight_trail"":0.02,""transition_bars"":24}"
V6_E8_P010,group_e8_adaptive_trail,"E8 trail base=0.03 tight=0.02 bars=40",1365,-0.0679,-926.274,-92.63,-12.42,0.01,92.63,1.0,-34.16,-13.27,"{""base_trail"":0.03,""tight_trail"":0.02,""transition_bars"":40}"
V6_E8_P011,group_e8_adaptive_trail,"E8 trail base=0.03 tight=0.02 bars=56",1365,-0.0679,-926.274,-92.63,-12.42,0.01,92.63,1.0,-34.16,-13.27,"{""base_trail"":0.03,""tight_trail"":0.02,""transition_bars"":56}"
V6_E8_P012,group_e8_adaptive_trail,"E8 trail base=0.03 tight=0.02 bars=80",1365,-0.0679,-926.274,-92.63,-12.42,0.01,92.63,1.0,-34.16,-13.27,"{""base_trail"":0.03,""tight_trail"":0.02,""transition_bars"":80}"
V6_E8_P013,group_e8_adaptive_trail,"E8 trail base=0.04 tight=0.01 bars=24",1365,-0.0679,-926.274,-92.63,-12.42,0.01,92.63,1.0,-34.16,-13.27,"{""base_trail"":0.04,""tight_trail"":0.01,""transition_bars"":24}"
V6_E8_P014,group_e8_adaptive_trail,"E8 trail base=0.04 tight=0.01 bars=40",1365,-0.0679,-926.274,-92.63,-12.42,0.01,92.63,1.0,-34.16,-13.27,"{""base_trail"":0.04,""tight_trail"":0.01,""transition_bars"":40}"
V6_E8_P015,group_e8_adaptive_trail,"E8 trail base=0.04 tight=0.01 bars=56",1365,-0.0679,-926.274,-92.63,-12.42,0.01,92.63,1.0,-34.16,-13.27,"{""base_trail"":0.04,""tight_trail"":0.01,""transition_bars"":56}"
V6_E8_P016,group_e8_adaptive_trail,"E8 trail base=0.04 tight=0.01 bars=80",1365,-0.0679,-926.274,-92.63,-12.42,0.01,92.63,1.0,-34.16,-13.27,"{""base_trail"":0.04,""tight_trail"":0.01,""transition_bars"":80}"
V6_E8_P017,group_e8_adaptive_trail,"E8 trail base=0.04 tight=0.015 bars=24",1365,-0.0679,-926.274,-92.63,-12.42,0.01,92.63,1.0,-34.16,-13.27,"{""base_trail"":0.04,""tight_trail"":0.015,""transition_bars"":24}"
V6_E8_P018,group_e8_adaptive_trail,"E8 trail base=0.04 tight=0.015 bars=40",1365,-0.0679,-926.274,-92.63,-12.42,0.01,92.63,1.0,-34.16,-13.27,"{""base_trail"":0.04,""tight_trail"":0.015,""transition_bars"":40}"
V6_E8_P019,group_e8_adaptive_trail,"E8 trail base=0.04 tight=0.015 bars=56",1365,-0.0679,-926.274,-92.63,-12.42,0.01,92.63,1.0,-34.16,-13.27,"{""base_trail"":0.04,""tight_trail"":0.015,""transition_bars"":56}"
V6_E8_P020,group_e8_adaptive_trail,"E8 trail base=0.04 tight=0.015 bars=80",1365,-0.0679,-926.274,-92.63,-12.42,0.01,92.63,1.0,-34.16,-13.27,"{""base_trail"":0.04,""tight_trail"":0.015,""transition_bars"":80}"
V6_E9_P001,group_e9_adx_dc,"E9 ADX-DC s=10 w=30 adx=25",1137,1.0551,11995.999,1199.60,1.16,1.45,12.30,31.5,50.85,3.66,"{""dc_strong"":10,""dc_weak"":30,""adx_threshold"":25}"
V6_E9_P002,group_e9_adx_dc,"E9 ADX-DC s=10 w=30 adx=30",1126,1.0323,11623.169,1162.32,1.14,1.44,12.30,31.4,50.15,3.64,"{""dc_strong"":10,""dc_weak"":30,""adx_threshold"":30}"
V6_E9_P003,group_e9_adx_dc,"E9 ADX-DC s=10 w=30 adx=35",1107,1.0446,11563.753,1156.38,1.15,1.46,13.46,31.5,50.03,3.71,"{""dc_strong"":10,""dc_weak"":30,""adx_threshold"":35}"
